-2.359758e-01	7.097409e+02	3.457711e+02	3.000000e+02	4.788043e+22
-2.344182e-01	7.177155e+02	3.288986e+02	3.000000e+02	4.900429e+22
-2.328606e-01	7.256901e+02	3.109078e+02	3.000000e+02	5.014645e+22
-2.313030e-01	7.336647e+02	2.915919e+02	3.000000e+02	5.130709e+22
-2.297455e-01	7.416394e+02	2.706675e+02	3.000000e+02	5.248637e+22
-2.281879e-01	7.496140e+02	2.477271e+02	3.000000e+02	5.368445e+22
-2.266303e-01	7.575886e+02	2.221471e+02	3.000000e+02	5.490150e+22
-2.250727e-01	7.655632e+02	1.928802e+02	3.000000e+02	5.613768e+22
-2.235152e-01	7.735378e+02	1.578894e+02	3.000000e+02	5.739317e+22
-2.219576e-01	7.815124e+02	1.119291e+02	3.000000e+02	5.866813e+22
-2.204000e-01	7.894871e+02	0.000000e+00	3.000000e+02	5.996273e+22
